NUM_TURNO;DESCRICAO_CARGO;NOME_CANDIDATO;SEQUENCIAL_CANDIDATO;NUMERO_CANDIDATO;DES_SITUACAO_CANDIDATURA;NUMERO_PARTIDO;SIGLA_PARTIDO;NOME_PARTIDO;DESCRICAO_OCUPACAO;DATA_NASCIMENTO;DESCRICAO_SEXO;DESCRICAO_GRAU_INSTRUCAO;DESC_SIT_TOT_TURNO
1;VEREADOR;JOSÉ DE ALENCAR SOARES;28290;12999;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;17/03/1951;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOSÉ ELTON DUQUE RIBEIRO;7921;45156;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SERVIDOR PÚBLICO MUNICIPAL;14/07/1967;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;JOSÉ JUVANCI DA SILVA;12178;50050;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;CONTADOR;06/03/1953;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;JOSÉ LEONEL;7964;45033;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;FARMACÊUTICO;02/03/1960;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOSÉ ORTIZ LINS;7290;40640;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;FOTÓGRAFO E ASSEMELHADOS;01/07/1963;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;JOSÉ OZIRES DE ALMEIDA;32310;14514;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;COMERCIANTE;05/11/1965;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO ELEITO
1;VEREADOR;JOSÉ ROBERTO SANDOVAL;32311;14200;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;VEREADOR;15/08/1949;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
1;VEREADOR;JOVANIR XAVIER;7868;20345;RENÚNCIA;20;PSC;PARTIDO SOCIAL CRISTÃO;PROFESSOR DE ENSINO FUNDAMENTAL;22/02/1961;MASCULINO;SUPERIOR INCOMPLETO;#NULO#
1;VEREADOR;JOVELINO ALVES TEIXEIRA;7291;40049;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;CONTADOR;16/11/1949;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOÃO ALCYR STABEN;7799;25000;DEFERIDO;25;DEM;DEMOCRATAS;COMERCIANTE;16/08/1955;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOÃO ALEXANDRE DE SOUZA;34557;28077;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;AGENTE ADMINISTRATIVO;10/12/1964;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;JOÃO ALVES DE MEDEIROS;22128;10004;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;TAXISTA;02/02/1956;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JOÃO AUGUSTO ZERBINI RIBAS VASCONCELLOS;7292;40007;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;JORNALISTA E REDATOR;07/10/1980;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOÃO CARLOS DA SILVA;22132;10321;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;OUTROS;10/01/1965;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JOÃO CARLOS RODRIGUES;26756;17755;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;EMPRESÁRIO;15/01/1976;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOÃO CARLOS SANTANA;7293;40777;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;OUTROS;03/09/1967;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JOÃO CLÁUDIO DEROSSO;7922;45647;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;VEREADOR;15/04/1957;MASCULINO;SUPERIOR INCOMPLETO;ELEITO
1;VEREADOR;JOÃO DO NASCIMENTO SILVA;22135;10051;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;COMERCIANTE;24/07/1959;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JOÃO EMILIO SILVA;28291;12004;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PROFESSOR DE ENSINO MÉDIO;26/03/1960;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOÃO ERI LINHAR;22137;10910;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;OUTROS;15/06/1958;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JOÃO FLAUSINO DIAS;34517;28190;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OPERADOR DE EQUIPAMENTO DE RÁDIO, TELEVISÃO, SOM E CINEMA;28/06/1952;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
1;VEREADOR;JOÃO FRANCISCO LAMEIRO;31686;27177;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;SERVIDOR PÚBLICO MUNICIPAL;15/06/1957;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;JOÃO LUIZ SIMÕES CORDEIRO;7923;45007;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;COMERCIANTE;09/06/1958;MASCULINO;SUPERIOR INCOMPLETO;ELEITO
1;VEREADOR;JOÃO MARIA DA SILVA;31687;27127;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;OUTROS;23/04/1971;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
1;VEREADOR;JOÃO MARIA DOS SANTOS;7924;45708;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;10/12/1959;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOÃO MARIA SANTOS FILHO;105;11376;RENÚNCIA;11;PP;PARTIDO PROGRESSISTA;OUTROS;10/03/1959;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;#NULO#
1;VEREADOR;JOÃO RANGEL MACHADO PEREIRA;32312;14123;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;27/03/1974;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO ELEITO
1;VEREADOR;JOÃO RICARDO FERRER;7504;33013;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;SERVIDOR PÚBLICO ESTADUAL;12/10/1971;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;JOÃO ROCHA DE SOUZA;7506;33224;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;GARI OU LIXEIRO;25/06/1969;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
1;VEREADOR;JOÃO SAMPAIO DE ARAUJO;26757;17514;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;CANTOR E COMPOSITOR;10/07/1944;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JOÃO SEVENIL DE OLIVEIRA;22139;10000;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;14/09/1976;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOÃO SOBIERANSKI;28666;15145;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;SERVIDOR PÚBLICO FEDERAL;04/09/1954;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOÃO VALMIR ONGARO;32313;14002;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;SERVIDOR PÚBLICO ESTADUAL;26/01/1961;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
1;VEREADOR;JOÃO VERONI DA FONSECA MOURA;7294;40045;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;01/03/1969;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JULIA GLADIS LACERDA ARRUDA;7925;45888;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;ADVOGADO;25/11/1957;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JULIAN KAWALEC;28667;15900;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;EMPRESÁRIO;27/07/1953;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JULIANO BATISTA RABELO;26602;23515;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;ADMINISTRADOR;28/02/1982;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JULIANO BORGHETTI;106;11511;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;SERVIDOR PÚBLICO MUNICIPAL;04/03/1971;MASCULINO;SUPERIOR COMPLETO;MÉDIA
1;VEREADOR;JULIETA MARIA BRAGA CORTES FIALHO DOS REIS;7800;25670;DEFERIDO;25;DEM;DEMOCRATAS;VEREADOR;29/08/1947;FEMININO;SUPERIOR COMPLETO;MÉDIA
1;VEREADOR;JULIO CESAR SOBOTA;7869;20069;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;VIGILANTE;22/04/1969;MASCULINO;ENSINO MÉDIO COMPLETO;ELEITO
1;VEREADOR;JULIO DE SOUZA BRITO;107;11221;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;CABELEIREIRO E BARBEIRO;25/01/1964;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JULIO HIDEO ANDO;28668;15111;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;EMPRESÁRIO;06/03/1943;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JULIO JOSE TAMAROSSI;26758;17011;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;COMERCIANTE;11/06/1953;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JURACI MARLENE DE MOURA SANTOS;7619;43153;DEFERIDO;43;PV;PARTIDO VERDE;COZINHEIRO;20/06/1950;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JUSSARA DO ROCIO DE OLIVEIRA;7801;25006;DEFERIDO;25;DEM;DEMOCRATAS;OUTROS;28/03/1965;FEMININO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
1;VEREADOR;JUÇANÃ EGUARACIABA LOPES AMARAL;7508;33008;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;GEÓGRAFO;21/08/1963;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;JUÇARA IONE DOS SANTOS REIS;7926;45016;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;OUTROS;16/06/1948;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;KAMILA TASSIA COUTO GOMES;7731;13026;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;MÚSICO;03/02/1988;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;KENZI SHIRAISHI;32314;28007;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;COMERCIANTE;15/10/1953;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;KIRYAN MELLO;7620;43777;DEFERIDO;43;PV;PARTIDO VERDE;OUTROS;11/11/1980;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;KLEBER  SCHONEWEG WOLF;108;11777;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;ADVOGADO;09/07/1981;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LAIS MANN DA SILVA;109;11789;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;JORNALISTA E REDATOR;10/10/1950;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LAURA JESUS DE MOURA E COSTA;30490;65233;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;SERVIDOR PÚBLICO ESTADUAL;15/09/1956;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;LEANDRO BERTOZZI STAUT;28669;15555;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;BIÓLOGO;04/02/1980;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LEILANE RIBEIRO NATAL;32315;28600;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;02/01/1985;FEMININO;SUPERIOR INCOMPLETO;NÃO ELEITO
1;VEREADOR;LENISE CRISTINA NEWTON GONÇALVES;7621;43300;DEFERIDO;43;PV;PARTIDO VERDE;EMPRESÁRIO;20/07/1965;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LEONARDO CAETANO ROCHA;12180;21021;DEFERIDO;21;PCB;PARTIDO COMUNISTA BRASILEIRO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;18/12/1987;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
1;VEREADOR;LEONARDO RIBAS DA SILVA;33305;22610;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;16/06/1986;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;LEONARDO TURECK VIANA DA MATA;7622;43001;DEFERIDO;43;PV;PARTIDO VERDE;OUTROS;10/06/1977;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LEONICE MOTTA VIEIRA;7927;45166;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;OUTROS;19/03/1961;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LEONIDES PIRES FERREIRA;7928;45200;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;EMPRESÁRIO;26/08/1947;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LEUSIO JOSÉ DA SILVA;7510;33713;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;13/05/1961;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;LEÔNIDAS EDSON KUZMA;7295;40156;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;VEREADOR;23/07/1971;MASCULINO;SUPERIOR COMPLETO;ELEITO
1;VEREADOR;LIGIA BERG CAMARGO;28670;15156;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PROFESSOR DE ENSINO MÉDIO;13/07/1971;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LIGIA MARCIA VIDAL CASSOU;28292;12251;INDEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SERVIDOR PÚBLICO ESTADUAL;10/07/1962;FEMININO;SUPERIOR INCOMPLETO;#NULO#
1;VEREADOR;LIRIO DE MOURA MOREIRA;28671;15999;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;OUTROS;05/07/1967;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LOURDES ANTONIO DA FONSECA;7296;40012;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;ASSISTENTE SOCIAL;29/09/1954;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LOURENÇO RABELLO CAMPOS;26759;17111;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;MECÂNICO DE MANUTENÇÃO;11/08/1970;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;LOURENÇO SOKACHESKI;7297;40003;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;FEIRANTE, AMBULANTE E MASCATE;10/05/1951;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;LOURIVAL TADEU PEREIRA;28672;15021;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PROFESSOR DE ENSINO MÉDIO;12/06/1970;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LUCIANA MARINHO DOS SANTOS;30491;65579;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;OPERADOR DE APARELHOS DE PRODUÇÃO INDUSTRIAL;17/11/1972;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;LUCIANO FONTOURA FAUCZ DE LACERDA;30492;65555;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;EMPRESÁRIO;13/05/1975;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;LUCIANO PEDROSO RAMOS;7870;20120;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;GERENTE;15/11/1977;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LUCIMAR PEREIRA DOS SANTOS;7929;45844;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;DONA DE CASA;08/03/1954;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;LUCIMARA DOS SANTOS RODRIGUES;26760;17553;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;CANTOR E COMPOSITOR;27/11/1964;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LUCIUMAR MARIANO BONETE;26604;23002;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;18/03/1973;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;LUIS CESAR PINHEIRO;7871;20638;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;VIGILANTE;14/02/1962;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LUIS CLAUDIO PEREIRA;7732;13777;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PROFESSOR DE ENSINO MÉDIO;26/04/1961;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LUIS EDUARDO PUGSLEY;26761;17245;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;COMERCIANTE;26/01/1957;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LUIS ERNESTO ALVES PEREIRA;7930;45670;RENÚNCIA;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;29/11/1942;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;LUIS FERNANDO ARAÚJO STELLFELD;30493;65789;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;ADVOGADO;06/12/1963;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;LUIS FERNANDO SCHEIFFER GIRARDELLO;7298;40567;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;MÉDICO;28/04/1969;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LUIS GUSTAVO LORGA;32316;28829;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;ADVOGADO;16/02/1976;MASCULINO;SUPERIOR COMPLETO;#NULO#
1;VEREADOR;LUISA BERNARDI DE CAMUZZI;7802;25200;DEFERIDO;25;DEM;DEMOCRATAS;OUTROS;29/07/1936;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;LUIZ ANTONIO DOS SANTOS CHAVES;32317;14000;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;EMPRESÁRIO;28/01/1954;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO ELEITO
1;VEREADOR;LUIZ ANTONIO SANTOS;22141;10057;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;OUTROS;17/10/1957;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
1;VEREADOR;LUIZ CARLOS CONCEIÇÃO;22143;10112;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;MILITAR REFORMADO;15/11/1944;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LUIZ CARLOS DA SILVA;32318;14660;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;VIGILANTE;18/02/1950;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;LUIZ CARLOS DA SILVA HERLLAIN;7733;13321;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;ESCRITOR E CRÍTICO;13/03/1948;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;LUIZ CARLOS DE LIMA;26619;23190;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;POLICIAL MILITAR;15/11/1964;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LUIZ CARLOS DEA;32319;28222;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;VEREADOR;19/08/1964;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;LUIZ CARLOS GOMES;7299;40222;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;ODONTÓLOGO;28/02/1963;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LUIZ CARLOS PINTO;34536;28777;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;24/10/1953;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;#NULO#
1;VEREADOR;LUIZ CARLOS SARAGIOTTO;7931;45700;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;COMERCIANTE;06/02/1957;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LUIZ FELIPE BERGMANN;12182;50123;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SERVIDOR PÚBLICO FEDERAL;04/11/1961;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;LUIZ FELIPE GUBERT BRAGA CORTES;7932;45500;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;ENGENHEIRO;08/01/1966;MASCULINO;SUPERIOR COMPLETO;ELEITO
1;VEREADOR;LUIZ FERNANDO CORRÊA;110;11300;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;OUTROS;14/06/1968;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LUIZ FERNANDO SKORA;7734;13045;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;JORNALEIRO;07/09/1957;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LUIZ GONZAGA ANDRAUS CYPRIANO DE MATTOS;7933;45015;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;JORNALISTA E REDATOR;15/07/1945;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LUIZ GONZAGA CAETANO MONEZI;7623;43900;DEFERIDO;43;PV;PARTIDO VERDE;PROFESSOR DE ENSINO MÉDIO;07/08/1946;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LUIZ GUILHERMINO RORATO;7934;45100;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;EMPRESÁRIO;07/10/1958;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LUIZ JUVÊNCIO PEREIRA;22145;10789;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;19/04/1957;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;LUIZ MARCELO DOS ANJOS;7935;45777;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SERVIDOR PÚBLICO MUNICIPAL;07/09/1967;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LUIZ SANTOS FERREIRA;7872;20456;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;OUTROS;13/11/1954;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;LUIZ SCREMIN FILHO;7300;40318;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PROFESSOR DE ENSINO MÉDIO;10/04/1964;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LUIZ TADEU SEIDEL BERNARDINA;7301;40400;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PSICÓLOGO;20/12/1952;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LÁZARO CORREA DA SILVA;7936;45999;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;REPRESENTANTE COMERCIAL;16/12/1944;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LÍGIA MARIA ARAUJO HAKIM;7803;25333;DEFERIDO;25;DEM;DEMOCRATAS;ADMINISTRADOR;08/12/1944;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;LÍVIA RAITANI DOS SANTOS;7804;25026;DEFERIDO;25;DEM;DEMOCRATAS;APOSENTADO (EXCETO SERVIDOR PÚBLICO);23/11/1949;FEMININO;SUPERIOR COMPLETO;SUPLENTE
