NUMERO_ZONA;CODIGO_CARGO;NUMERO_CAND;SQ_CANDIDATO;NOME_CANDIDATO;NOME_URNA_CANDIDATO;DESCRICAO_CARGO;COD_SIT_CAND_SUPERIOR;DESC_SIT_CAND_SUPERIOR;CODIGO_SIT_CANDIDATO;DESC_SIT_CANDIDATO;CODIGO_SIT_CAND_TOT;DESC_SIT_CAND_TOT;NUMERO_PARTIDO;SIGLA_PARTIDO;NOME_PARTIDO;SEQUENCIAL_LEGENDA;NOME_COLIGACAO;COMPOSICAO_LEGENDA;TOTAL_VOTOS
3;11;40;1,6E+11;LUCIANO DUCCI;LUCIANO DUCCI;PREFEITO;12;APTO;2;DEFERIDO;4;NÃO ELEITO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;1,6E+11;COLIGAÇÃO CURITIBA SEMPRE NA FRENTE;PRB / PP / PSL / PTN / PPS / DEM / PSDC / PHS / PMN / PTC / PSB / PRP / PSDB / PSD / PTB;36942
177;13;70021;1,6E+11;JOSE FRANCISCO DA ROCHA POMBO SOBIERAY;SOBIERAY;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;187
1;13;65105;1,6E+11;OILSON ANTONIO ALVES;WILL CAPA PRETA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;1,6E+11;INOVA CURITIBA;PR / PC do B;9
3;13;65105;1,6E+11;OILSON ANTONIO ALVES;WILL CAPA PRETA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;1,6E+11;INOVA CURITIBA;PR / PC do B;9
1;13;15013;1,6E+11;FRANCISCO WOJCIECHOWSKI;CHICO FANTASMA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;39
178;13;15013;1,6E+11;FRANCISCO WOJCIECHOWSKI;CHICO FANTASMA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;16
4;13;14033;1,6E+11;ROSNELE CÓRDOVA ARMSTRONG MACIEL;PROFESSORA ROSNELE ARMSTRONG;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;32
3;13;43180;1,6E+11;MARIA LETICIA FAGUNDES;DRª MARIA LETICIA FAGUNDES;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;308
177;13;27000;1,6E+11;AMAURI DE JESUS PEREIRA;TENENTE AMAURI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;100
174;13;27040;1,6E+11;JAIRO MOREIRA JUNIOR;JAIRO MOREIRA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;6
176;13;27758;1,6E+11;EVA MAURICE DIONISIO;PROFESSORA EVA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;19
3;13;44000;1,6E+11;JOSÉ RIBEIRO DE LIMA;ZÉ RIBEIRO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;293
4;13;22999;1,6E+11;BRUNO GUERRA ROMÃO;BRUNO GUERRA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;22;PR;PARTIDO DA REPÚBLICA;1,6E+11;INOVA CURITIBA;PR / PC do B;29
4;13;20130;1,6E+11;BRUNO EDUARDO FISCHER PESSUTI;BRUNO PESSUTI;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;266
4;13;10123;1,6E+11;VALDEMIR MANOEL SOARES;VALDEMIR;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;1350
145;13;13285;1,6E+11;SESOSTRIS FILIPE ARMSTRONG OLIVEIRA;SESÓSTRIS;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;13;PT;PARTIDO DOS TRABALHADORES;1,6E+11;PDT/PT/PV;PDT / PT / PV;39
1;11;40;1,6E+11;LUCIANO DUCCI;LUCIANO DUCCI;PREFEITO;12;APTO;2;DEFERIDO;4;NÃO ELEITO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;1,6E+11;COLIGAÇÃO CURITIBA SEMPRE NA FRENTE;PRB / PP / PSL / PTN / PPS / DEM / PSDC / PHS / PMN / PTC / PSB / PRP / PSDB / PSD / PTB;23472
178;13;36024;1,6E+11;CLEVERSON CAMARGO DE MELO;TERRÃO DA CIC;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;0
1;13;43143;1,6E+11;EDSON LUIZ FERREIRA DA CRUZ;EDSON DA ACADEMIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;16
174;13;36020;1,6E+11;MARIA SELMA ALVES MENEZES;MARIA SELMA DE MENEZES;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;4
176;13;27889;1,6E+11;LUINNI FORGHIERI;LUINNI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;160
176;13;25100;1,6E+11;GERALDO GONÇALVES DOS SANTOS;ATALAIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;25;DEM;DEMOCRATAS;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;34
145;13;23523;1,6E+11;OSVALDO TEODORO BORN;OSVALDO BORN;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;9
177;13;27047;1,6E+11;TANIA REGINA GOMES;TANIA DA CIC;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;0
174;13;50707;1,6E+11;LUIZ CARLOS VIEIRA;VIEIRA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;1,6E+11;PARTIDO ISOLADO;PSOL;9
4;13;20320;1,6E+11;ERIKA WANDEMBRUCK ALVES;ERIKA WANDEMBRUCK;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;62
177;13;14122;1,6E+11;EMIDIA APARECIDA DULLA DE SOUZA;NEGA SOUZA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;5
175;13;14140;1,6E+11;FRANCISCO MARIA;PROF. FRANCISCO MARIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;17
177;13;43909;1,6E+11;MARGARETE APARECIDA FLEITER;ENFERMEIRA MARGARETE FLEITER;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;58
3;13;17300;1,6E+11;PAULO FRANCISCO SURIANO;PAULO FRANCISCO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;22
175;13;17212;1,6E+11;MARCOS ROBERTO TIMOTIO;BETO HONDA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;29
2;13;27364;1,6E+11;CARLOS ALBERTO SCHMIDT;SCHMIDT;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;8
176;13;44265;1,6E+11;SÉRGIO AUGUSTO SATURNO;SERGIO SATURNO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;6
1;13;12051;1,6E+11;SAMIRA MOHSEN SAKHR TOMÉ;SAMIRA TOMÉ;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;19
4;13;11444;1,6E+11;MAURICIO DANIEL COSTA;COSTA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;23
3;13;50005;1,6E+11;JAQUES MARIO BRAND;JAQUES BRAND;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;1,6E+11;PARTIDO ISOLADO;PSOL;31
178;13;19775;1,6E+11;MARCIO BEDNARZ CUBAS;MARCIO CUBAS;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;19;PTN;PARTIDO TRABALHISTA NACIONAL;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;10
4;13;17212;1,6E+11;MARCOS ROBERTO TIMOTIO;BETO HONDA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;14
1;13;15999;1,6E+11;SÔNIA MARIA BARBOSA BRAGA;SÔNIA BRAGA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;92
177;13;14543;1,6E+11;NEY JOAO RIBAS DE ANDRADE;NEY DO BONANZA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;4
176;13;44123;1,6E+11;FABIANO DOS SANTOS;FABIANO DOS SANTOS;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;52
175;13;43123;1,6E+11;CHARLUAN GAMBALLE CORREIA;CHARLUAN;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;90
2;13;40777;1,6E+11;JOAO CARLOS SANTANA;JOÃO SANTANA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;24
2;13;36045;1,6E+11;ARILDO GONÇALVES DA SILVA;ARILDO SILVA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;6
177;13;27033;1,6E+11;JOSÉ LEONEL;ZÉ GORDO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;77
145;13;27224;1,6E+11;JOÃO ROCHA DE SOUZA;JOÃO GARI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;53
4;13;27100;1,6E+11;IVO ROBERTO DA SILVA;IVO ROBERTO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;38
2;13;22122;1,6E+11;JOSAFA LIBERAL DA SILVA;JOSAFA LIBERAL;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;22;PR;PARTIDO DA REPÚBLICA;1,6E+11;INOVA CURITIBA;PR / PC do B;114
1;13;20171;1,6E+11;EMERSON SETTI;EMERSON SETTI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;10
3;13;20171;1,6E+11;EMERSON SETTI;EMERSON SETTI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;243
145;13;15999;1,6E+11;SÔNIA MARIA BARBOSA BRAGA;SÔNIA BRAGA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;20
175;13;43909;1,6E+11;MARGARETE APARECIDA FLEITER;ENFERMEIRA MARGARETE FLEITER;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;56
2;13;43123;1,6E+11;CHARLUAN GAMBALLE CORREIA;CHARLUAN;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;116
2;13;36355;1,6E+11;OSNI JOSE RIBEIRO;OSNI PEIXEIRO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;4
4;13;13000;1,6E+11;JONNY MAGALHÃES STICA;JONNY STICA;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;13;PT;PARTIDO DOS TRABALHADORES;1,6E+11;PDT/PT/PV;PDT / PT / PV;541
4;13;14140;1,6E+11;FRANCISCO MARIA;PROF. FRANCISCO MARIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;6
176;13;14140;1,6E+11;FRANCISCO MARIA;PROF. FRANCISCO MARIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;7
4;13;31123;1,6E+11;ANTONIO CLAUDIO FERREIRA DA CRUZ;CLAUDIO FERREIRA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;22
145;13;31123;1,6E+11;ANTONIO CLAUDIO FERREIRA DA CRUZ;CLAUDIO FERREIRA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;32
176;13;27224;1,6E+11;JOÃO ROCHA DE SOUZA;JOÃO GARI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;139
177;13;27398;1,6E+11;ALDAIR PAULO DOS SANTOS FERREIRA;ALDAIR;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;1
4;13;23223;1,6E+11;IVAIR LUIZ CABRAL;IVAN DO NHOQUE;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;11
3;13;17004;1,6E+11;REGUINA RIBASKI;REGINA RIBASKI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;60
176;13;27364;1,6E+11;CARLOS ALBERTO SCHMIDT;SCHMIDT;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;27
2;13;23133;1,6E+11;SONIA BRUSCH;PROF. SONIA BRÜSCH;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;37
176;13;23133;1,6E+11;SONIA BRUSCH;PROF. SONIA BRÜSCH;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;24
1;13;14100;1,6E+11;MARIA TEREZA DOS SANTOS;MARIA TEREZA LOEZER;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;2
145;13;27800;1,6E+11;SILVIO BARLETTA DE ALMEIDA;BARLETTA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;21
4;13;23230;1,6E+11;PAULO CESAR TELUSKI;PAULO TELUSKI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;59
175;13;23230;1,6E+11;PAULO CESAR TELUSKI;PAULO TELUSKI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;3
1;13;20456;1,6E+11;JESSE ALVES CORDEIRO;JESSÉ CORDEIRO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;8
178;13;12677;1,6E+11;IRINEU FERREIRA DA CRUZ;IRINEU FERREIRA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;15
4;13;17044;1,6E+11;CLAUDIA ALVES DE OLIVEIRA;CLAUDIA DO JARDIM DAS AMÉRICAS;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;3
175;13;14041;1,6E+11;MIRIAM DE SOUZA PERINE;MIRIAN PERINE;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;13
3;13;36014;1,6E+11;GILDA FERREIRA ZANETTI;GILDA ZANETTI;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;1
2;13;36651;1,6E+11;JOANI ANTONIO MARQUES;JOANI A. MARQUES;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;2
177;13;36651;1,6E+11;JOANI ANTONIO MARQUES;JOANI A. MARQUES;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;5
174;13;27800;1,6E+11;SILVIO BARLETTA DE ALMEIDA;BARLETTA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;28
177;13;27800;1,6E+11;SILVIO BARLETTA DE ALMEIDA;BARLETTA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;51
178;13;27111;1,6E+11;SANDRO FERREIRA MARTINS;O SANDRINHO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;17
2;13;23010;1,6E+11;RENATA EITELWEIN BUENO;RENATA BUENO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;657
2;13;45021;1,6E+11;JOÃO GALDINO DE SOUZA;PROF. GALDINO;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;1731
4;13;12673;1,6E+11;GERALDO CLAITO BOBATO;GERALDO BOBATO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;36
176;13;11789;1,6E+11;LUIZ CARLOS DOBJANSKI;DOBJANSKI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;5
177;13;44613;1,6E+11;MARIA APARECIDA DE SOUZA CASTELIANO;MARIA CASTELIANO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;0
178;13;44613;1,6E+11;MARIA APARECIDA DE SOUZA CASTELIANO;MARIA CASTELIANO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;0
175;13;23018;1,6E+11;FLORISBELA DE LIMA PASQUINI;BELA PASQUINI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;0
4;13;45789;1,6E+11;ANDRE GERONIMO LAZZAROTTO;ANDRE LAZZAROTTO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;70
174;13;17712;1,6E+11;ANDERSON RAMALHO DOS SANTOS;RAMALHO FILHO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;26
3;13;17470;1,6E+11;ANA KOSNIYZEKO;ANA DO SALÃO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;14
2;13;12673;1,6E+11;GERALDO CLAITO BOBATO;GERALDO BOBATO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;10
145;13;44500;1,6E+11;MURILO BARROSO DOS SANTOS;MURILO CABELEIREIRO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;16
2;13;12345;1,6E+11;TITO ZEGLIN;TITO ZEGLIN;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;249
4;13;11213;1,6E+11;ELEN VAZ;ELEN VAZ;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;1
1;13;11117;1,6E+11;EDVILSON DIAS DO NASCIMENTO;EDVILSON DIAS;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;1
177;13;20024;1,6E+11;CARLOS ANDRE SILVA TAMEZ;CARLOS ANDRÉ;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;147
178;13;20987;1,6E+11;MARCOS AURELIO LUCCA;MARCOS LUCCA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;396
1;13;17470;1,6E+11;ANA KOSNIYZEKO;ANA DO SALÃO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;2
174;13;17470;1,6E+11;ANA KOSNIYZEKO;ANA DO SALÃO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;179
178;13;17556;1,6E+11;FERNANDO CESAR ALVES PEREIRA;FERNANDO PEREIRA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;4
